node_id,node_type,has_signal,num_lanes_total,num_connected_edges,avg_speed_limit_ms,lat,lon
1190128225,priority,False,6,6,8.33,22.565919469975046,88.35688215650543
10943490952,priority,False,6,6,10.19,22.567733397580398,88.35730963385728
cluster_1177211698_663826189,priority,False,8,8,11.8,22.56732082586201,88.35682633697648
1190128337,priority,False,2,2,2.78,22.566988607112187,88.35962860118326
664472703,priority,False,7,7,11.11,22.566698072445085,88.35605428921691
1177211573,priority,False,6,6,9.26,22.566202131413842,88.35657712306214
1177211806,priority,False,2,2,11.11,22.56387626703597,88.35902547545786
1190128320,priority,False,6,6,13.89,22.56666348187653,88.35525084800015
cluster_11158897100_11158897101_11158897102_664471748_#1more,priority,False,12,8,18.06,22.567075282374798,88.35445497749566
1177211539,priority,False,6,4,9.26,22.569295795665496,88.35774574689094
1177212096,priority,False,4,4,8.33,22.57032975899851,88.35844462755016
1190128202,priority,False,2,2,13.89,22.565207991422092,88.35999411089868
1190128222,priority,False,6,6,13.89,22.566092281041374,88.35478040394032
1190128334,priority,False,4,4,12.5,22.567062974411076,88.35570055549098
1190128275,priority,False,2,2,5.56,22.56641166004596,88.35936931180902
1191714320,priority,False,2,2,2.78,22.568413872849582,88.36144291968736
1191714336,priority,False,6,6,15.74,22.568004245006435,88.3611681463934
1191714317,right_before_left,False,6,6,2.78,22.566073299551952,88.36179337769943
1177212010,priority,False,2,2,2.78,22.566037632018723,88.36177095140482
1177211991,right_before_left,False,6,6,2.78,22.56628523899029,88.36192655390968
cluster_1177211428_1177211911,priority,False,8,8,15.28,22.567039126866852,88.36222775695141
1191714373,priority,False,6,6,15.74,22.567842002834233,88.36138439820662
cluster_1191863963_1191864049,priority,False,8,8,13.89,22.57585154968913,88.36089956137782
1191863693,priority,False,6,4,12.04,22.575020679972724,88.3606228745883
1191863899,priority,False,6,6,11.11,22.576813046013633,88.36108825165047
1191864018,priority,False,6,4,12.97,22.57559468114928,88.35987486100478
1191863762,priority,False,2,2,5.56,22.575406413493752,88.3605088830815
1191863775,priority,False,2,2,13.89,22.57841059688091,88.36152050729342
1191863783,priority,False,2,2,2.78,22.571670240816488,88.36271966832848
1191863854,priority,False,8,8,12.5,22.570592577992013,88.36214918153782
1191863830,right_before_left,False,6,6,2.78,22.571793875732222,88.36202891522599
1191863984,priority,False,2,2,2.78,22.57134360965637,88.36216920537471
1191863867,priority,False,6,4,8.33,22.571859530253157,88.36185946147552
1191863774,priority,False,6,4,12.04,22.57251265057344,88.36214626639809
1191863826,priority,False,2,2,13.89,22.571968286086175,88.36336029981568
1191863835,priority,False,2,2,13.89,22.576565402001425,88.36075572448156
1191863841,priority,False,6,6,11.11,22.57560166904903,88.36234459229392
5169245524,priority,False,2,2,5.56,22.57474956137475,88.36315609162821
1191863802,priority,False,8,8,12.5,22.570737148275867,88.36175886244297
1191863687,right_before_left,False,6,6,2.78,22.57013050934367,88.36189168372391
1191863718,priority,False,2,2,13.89,22.575256104553176,88.36334508517245
10281958933,priority,False,6,4,15.74,22.57595741546755,88.35979964174619
1176977542,priority,False,8,8,13.89,22.576416505993322,88.35766495140328
6469564795,priority,False,6,6,13.89,22.576517983017016,88.3573387685065
1177212135,priority,False,2,2,22.22,22.566155599040744,88.36412402668452
13300645526,rail_crossing,False,6,6,23.15,22.569450273966286,88.3606898546922
cluster_13300645520_13300645530_663844204,traffic_light,True,9,9,17.9,22.569583741577794,88.36074640477169
cluster_13908994425_13908994429_13908994430,traffic_light,True,10,10,17.78,22.5691270752338,88.36052261618964
663826006,rail_crossing,False,4,4,20.84,22.564865982663346,88.3593809978731
13300645527,rail_crossing,False,6,6,23.15,22.56821888511195,88.36027835176473
1177212157,priority,False,5,5,26.67,22.56810642844221,88.36025779779922
13300645529,rail_crossing,False,6,6,23.15,22.567717639189606,88.360209927679
1189868546,priority,False,2,2,13.89,22.571313871656407,88.35187158290283
13974625517,priority,False,5,5,26.67,22.566712940587887,88.34570967738523
13974625509,priority,False,2,2,27.78,22.565681787555352,88.34528294757445
cluster_11942000227_11942000230_6173706992,priority,False,10,10,17.78,22.569065575631868,88.34662306523101
13974625520,priority,False,4,4,23.61,22.569303057881367,88.34678156155216
1190100120,priority,False,4,4,12.5,22.569839105432962,88.34974358120262
10279761589,priority,False,6,6,12.97,22.569867161558996,88.34966157758176
664447219,priority,False,4,4,8.33,22.576751105583245,88.34944647045741
10943566925,priority,False,6,6,13.89,22.575482580516166,88.35087129653654
10845792723,priority,False,2,2,5.56,22.571072748242333,88.35685090510142
1189036859,priority,False,4,4,8.33,22.570866037038574,88.35678265130814
10904686761,priority,False,2,2,5.56,22.575129694793016,88.3578471505996
1189036625,priority,False,6,4,9.26,22.573740332331482,88.36268526717205
10907705739,priority,False,2,2,5.56,22.570921163345986,88.3551198475642
10907705738,priority,False,4,4,8.33,22.571354234890247,88.3552721034328
10907806555,priority,False,2,2,2.78,22.570248629498018,88.35500211117885
10943433498,priority,False,6,4,15.74,22.57189917673686,88.35844522637174
10943435169,priority,False,4,4,12.5,22.571227085113097,88.35566561702663
10943490816,priority,False,4,4,9.72,22.573179905363084,88.35295639246293
10943490813,priority,False,4,4,9.72,22.573213361407447,88.3523189130164
10943498145,priority,False,4,4,12.5,22.566908653973183,88.34870693598243
10943524296,priority,False,2,2,13.89,22.570299369687007,88.3521627871763
11125046588,priority,False,6,6,12.04,22.569910106142785,88.35154813827754
10943525385,priority,False,6,6,9.26,22.566210885710582,88.35800047906667
11843639556,right_before_left,False,6,6,2.78,22.56737143751662,88.35732534584659
10943490945,priority,False,6,6,8.33,22.567072327208553,88.35708599833336
10943595338,priority,False,2,2,2.78,22.575677870601716,88.34968723645342
13977163698,priority,False,4,4,15.28,22.575858389932232,88.34892756073354
664472776,priority,False,6,6,9.26,22.57012519913679,88.35314296467173
10943720043,priority,False,4,4,8.33,22.576204595215774,88.35188252718754
10943736751,priority,False,6,4,12.97,22.574301916359722,88.35944756970994
6508839475,right_before_left,False,8,8,5.56,22.5733546703737,88.36093631309836
10964798380,priority,False,2,2,13.89,22.570965596286484,88.34599594666076
cluster_1190100404_664446591,priority,False,6,6,12.04,22.571349104511725,88.34642691235749
10279701149,priority,False,2,2,11.11,22.56491564861758,88.35932887248454
664472751,priority,False,4,4,13.89,22.570074914623486,88.35096067764553
1177160369,priority,False,4,4,18.05,22.568047685563005,88.3542938972711
1191714332,priority,False,4,4,9.72,22.567494551638852,88.36245921797195
1189036844,priority,False,4,4,13.89,22.571206214898417,88.36100916476661
11126932585,priority,False,2,2,13.89,22.570911751238594,88.36106443144311
11126932584,priority,False,4,4,18.05,22.571097688635373,88.36117508501621
11190263237,right_before_left,False,6,6,5.56,22.577077641398912,88.36088038295007
11190215836,priority,False,6,4,12.97,22.577165533234627,88.36033533289827
11190263238,priority,False,2,2,5.56,22.57746626192943,88.36096939855439
11190263239,priority,False,2,2,5.56,22.576927007343677,88.3608458356335
11282869379,priority,False,6,6,9.26,22.567573010894687,88.34479996311808
10279761590,priority,False,6,6,12.97,22.569485201332807,88.34954212671214
1190100283,priority,False,2,2,5.56,22.56962827876176,88.34905705637141
1190100139,priority,False,4,4,8.33,22.569464098983694,88.3496134999425
1190100094,priority,False,2,2,5.56,22.570018003460106,88.34916617545836
1190100153,priority,False,2,2,5.56,22.569278749159366,88.34505740786483
1190100192,priority,False,2,2,13.89,22.567590628794004,88.34323320206872
1190100514,priority,False,6,6,12.04,22.56798144031785,88.34362347131253
11462469754,priority,False,2,2,5.56,22.56956993532176,88.36139543557913
11462469753,priority,False,4,4,8.33,22.569392500606337,88.36131530682358
11502623495,priority,False,2,2,2.78,22.573144558160177,88.35473972428173
9189383180,priority,False,4,4,8.34,22.567386647481182,88.35752427776262
10281958930,priority,False,6,4,15.74,22.574363644547756,88.35928283867838
12123617513,priority,False,2,2,2.78,22.56987814776345,88.36223319012906
10281958927,priority,False,6,4,15.74,22.573081889910224,88.35886704418475
1189036615,priority,False,4,4,13.89,22.57306636448053,88.35716656659557
1189036584,priority,False,6,6,12.04,22.57709237688228,88.35863764468428
1177161205,priority,False,6,6,8.34,22.57277401329285,88.35590181023794
13619904153,priority,False,4,4,6.94,22.57176368354806,88.35400517731108
cluster_10281958935_12287656430_12287656431_663940647,priority,False,12,8,13.89,22.576940847645815,88.36019268570035
663940642,traffic_light,True,6,6,12.04,22.57742163950081,88.35576716121726
664447208,priority,False,6,6,12.04,22.57719860124379,88.35785691980878
664446594,priority,False,6,6,12.04,22.56981906860715,88.34453747909306
663943263,priority,False,6,6,11.11,22.570109667776563,88.34309675297254
664446599,priority,False,6,6,12.04,22.569722163633102,88.34486010305362
1191863980,priority,False,2,2,22.22,22.570056745232005,88.36580493197276
1191863749,priority,False,6,5,19.44,22.5709555779944,88.36139251171772
cluster_5424222000_664446587,priority,False,6,6,25.93,22.574877029641293,88.34870365263846
664446571,priority,False,4,4,16.66,22.57561069187019,88.34677847092597
664446593,priority,False,5,5,12.78,22.572664331084834,88.34728260656118
664446596,priority,False,4,4,12.5,22.571542857319074,88.34572447237888
664447004,priority,False,6,6,12.04,22.56784243319804,88.344001798412
cluster_10943717330_6470135655,priority,False,7,7,13.49,22.567407245738927,88.34529939906601
410457342,priority,False,6,6,11.11,22.568665079862672,88.34189441838244
664447206,priority,False,6,4,12.04,22.575890867355014,88.35755437383793
664472708,priority,False,6,6,12.04,22.565829679327056,88.35517053710471
664472048,priority,False,2,2,11.11,22.564475543248154,88.35415679357422
7371768928,right_before_left,False,5,5,9.44,22.566491833374084,88.35584434849596
664472707,priority,False,4,4,12.5,22.56638354721425,88.35432198711636
664472749,priority,False,4,4,12.5,22.570706676267495,88.34870693219086
5424222002,priority,False,4,4,20.84,22.574321257760047,88.34863113641715
664446124,priority,False,4,4,12.5,22.573739451105926,88.35108801258514
663826061,priority,False,4,4,11.11,22.571915541703206,88.34439510717067
6749210994,priority,False,2,2,11.11,22.56531303230336,88.33993786269782
cluster_1174832977_4137940796,rail_crossing,False,8,8,25.0,22.575443706647583,88.3460216402473
6173584950,priority,False,4,4,8.33,22.575195854481517,88.34654024262969
6173584947,priority,False,3,3,4.63,22.576002893081334,88.34580532281518
10560867460,priority,False,6,6,4.63,22.571271531716597,88.34936510627128
6469974911,priority,False,2,2,5.56,22.571043494136813,88.35005047729894
10560867461,priority,False,6,6,4.63,22.571420115137617,88.34883738819615
6469974905,priority,False,4,4,8.33,22.570852729151586,88.34815760027985
6470135654,priority,False,2,2,13.89,22.568165209367084,88.34547393223666
10904691235,priority,False,2,2,5.56,22.574693706716946,88.36105070724312
664446590,priority,False,4,4,20.84,22.572426006911325,88.34789241767851
9189383173,priority,False,2,2,5.56,22.56655397883648,88.35790872793882
1191863888,priority,False,4,4,8.33,22.568884510063032,88.3628314502976
9189383186,priority,False,2,2,5.56,22.571991770395456,88.35641194437014
1176978438,priority,False,6,4,12.04,22.576407930852668,88.35581384722867
1177161219,priority,False,4,4,25.0,22.567808275742305,88.35258468215059
1177160403,priority,False,3,3,14.81,22.56880060107069,88.34937635555747
cluster_11944729366_664471711,priority,False,9,5,19.75,22.56849216235412,88.35730189161745
6173584946,priority,False,3,3,8.33,22.57219538512445,88.34458620589514
664446588,priority,False,3,3,12.04,22.573665616656676,88.3455709943617
cluster_10281958925_10281958926_6508834064_6508834065_#1more,priority,False,11,7,17.43,22.57242988055185,88.358576276534
cluster_10560867453_663943486,priority,False,6,6,19.45,22.570403767002077,88.34981151685993
cluster_10281965682_663944134,priority,False,6,6,16.67,22.571059638675184,88.3474488746389
663943276,priority,False,4,4,19.45,22.567301875650703,88.35234468315738
cluster_11158897098_664472732,priority,False,10,6,17.78,22.566581337718237,88.35331561581253
cluster_10279761592_11942000229_11942000233_663943274,priority,False,7,7,17.46,22.56808017789596,88.34907729316154
cluster_664446535_8507351665_8507351666,traffic_light,True,8,8,13.2,22.5731532548366,88.35338610162907
664446129,priority,False,3,3,12.04,22.573197132297242,88.35119884955249
664446125,priority,False,3,3,11.11,22.573957398367895,88.35122746388116
10279701136,dead_end,False,3,2,27.78,22.565974046143452,88.35186307765557
664472733,dead_end,False,2,2,11.11,22.56567766680751,88.35395963983754
cluster_10281958932_663804338,priority,False,12,6,14.82,22.575318717187553,88.35969728400889
664447176,dead_end,False,4,2,11.11,22.574273409479925,88.362919353682
cluster_10281958922_663940594,priority,False,10,6,16.67,22.570456920276627,88.35805053591923
cluster_10279701141_664472702,priority,False,10,6,18.89,22.56752829008733,88.3552745707881
cluster_13298747750_13298747754_7007141699,traffic_light,True,7,7,15.08,22.572671865241023,88.35074255865752
2281204505,dead_end,False,1,1,13.89,22.572623811295163,88.350624702547
cluster_663943516_664446119,right_before_left,False,5,5,10.0,22.572884725031184,88.35057394889203
8021489624,priority,False,2,2,13.89,22.57269888270302,88.35093461054997
10279819094,dead_end,False,1,1,27.78,22.565045927505878,88.3478914580076
10560867456,priority,False,4,3,9.72,22.57141644474237,88.35029617760794
10560867452,priority,False,4,3,15.28,22.570611490805625,88.34999618353876
1191864053,dead_end,False,1,1,11.11,22.568635979623988,88.3635728925756
6311588102,priority,False,3,3,19.45,22.5729250692932,88.3480819606086
cluster_663842376_663944135,priority,False,5,5,24.45,22.573618529119113,88.3483330144845
664472746,dead_end,False,2,1,11.11,22.565869777123112,88.35192128684068
663944184,dead_end,False,1,1,11.11,22.565132247121745,88.34804556419454
cluster_13298740740_664446558,traffic_light,True,8,8,15.28,22.57395063408587,88.35363012487605
13298747744,rail_crossing,False,4,4,12.5,22.57771187577208,88.35589157512028
13298747745,rail_crossing,False,4,4,12.5,22.57777484102655,88.355922341651
13298747746,rail_crossing,False,4,4,12.5,22.579523343441778,88.35676003988391
664445900,dead_end,False,1,1,11.11,22.579719561441603,88.35681944242918
13298747730,rail_crossing,False,4,4,12.5,22.57529005189165,88.35405392686611
13298747731,rail_crossing,False,4,4,12.5,22.575701868408686,88.35420977037586
13298747732,rail_crossing,False,4,4,12.5,22.57609336702669,88.35460078102493
cluster_13298747733_13298747737_663825864,traffic_light,True,10,8,12.22,22.576596213772902,88.35513303220252
13298747734,rail_crossing,False,4,4,12.5,22.576797170318535,88.35534818838029
13298747735,rail_crossing,False,4,4,12.5,22.576939493485305,88.35547942086545
10092213337,dead_end,False,2,1,16.67,22.57873427130415,88.36068258499303
11282915078,dead_end,False,1,1,2.78,22.56568854309086,88.34586778399093
11282915095,dead_end,False,1,1,2.78,22.565202649823128,88.3471894700318
2282622910,dead_end,False,1,1,13.89,22.569733139524104,88.36080962734157
664446557,priority,False,5,5,15.55,22.574640561023813,88.3514134672004
cluster_5424222009_664446539,priority,False,5,5,26.67,22.575280892844987,88.34875319707433
1174757559,dead_end,False,1,1,11.11,22.579897102343082,88.34853095576361
10281965681,priority,False,2,2,19.45,22.57239499536099,88.34794998325073
1176978277,dead_end,False,2,1,16.67,22.578096936763092,88.3605899597536
2276455501,dead_end,False,1,1,13.89,22.563049736695977,88.35858733992778
2281204508,dead_end,False,1,1,13.89,22.572644129925756,88.35061439692257
2281204475,priority,False,2,2,13.89,22.57215802886039,88.35281453866135
2281204573,dead_end,False,1,1,13.89,22.579659501172507,88.356808350104
8021489684,dead_end,False,1,1,13.89,22.569710249536634,88.36082486593159
2276455498,dead_end,False,1,1,13.89,22.563025583526315,88.3585810738481
2281204572,dead_end,False,1,1,13.89,22.579653161889343,88.35683172782444
1190100135,dead_end,False,1,1,11.11,22.56564048957119,88.3505521895499
1174795871,priority,False,3,3,44.44,22.57916688429386,88.3475692366147
1174832667,priority,False,3,3,44.44,22.574703938000066,88.34564837794542
4793147775,dead_end,False,1,1,2.78,22.57236323808269,88.35008677090427
4793147774,dead_end,False,3,3,2.78,22.572812879528435,88.34849226234752
6311588103,priority,False,4,4,15.28,22.572910056084353,88.34814892128557
663804413,dead_end,False,3,2,11.11,22.577372992014524,88.35227975321281
6544715979,right_before_left,False,6,4,11.11,22.577369997743272,88.35234576292792
10904702998,priority,False,6,4,9.26,22.573161450808193,88.36243118384783
664447222,dead_end,False,1,1,11.11,22.578135813137063,88.35022179140074
cluster_13977163696_13977163697_664447214,priority,False,4,4,23.61,22.57666556165072,88.34900661159256
6173584909,dead_end,False,1,1,2.78,22.576229080369,88.34555464743887
6173584945,priority,False,4,4,23.61,22.57228278662482,88.3444602322917
6173584907,dead_end,False,1,1,2.78,22.572706295696513,88.34374863313577
2281204417,dead_end,False,1,1,2.78,22.57117321592296,88.34971475283179
6544730092,dead_end,False,1,1,11.11,22.580545529976575,88.35099156186374
664447076,dead_end,False,1,1,27.78,22.578438373590927,88.34938519206845
3652317576,dead_end,False,1,1,2.78,22.5663069861477,88.35595729720525
4374682259,dead_end,False,1,1,44.44,22.550357971649568,88.32516868017592
1174795982,dead_end,False,1,1,44.44,22.582923816235716,88.34896697843635
